rol,idx,hasta,etiket,skor_once,skor_sonra
degerlendirme,25880,9,1,0.014974589459598064,0.9999107122421265
degerlendirme,19736,9,1,0.0007661923882551491,0.9842551946640015
degerlendirme,25259,9,1,0.9513091444969177,0.9999997615814209
degerlendirme,19495,9,1,0.0012646212708204985,0.9995311498641968
degerlendirme,29620,9,1,0.9824357032775879,0.9999998807907104
degerlendirme,19991,9,1,0.9694217443466187,0.9999545812606812
degerlendirme,19240,9,1,0.9995291233062744,1.0
degerlendirme,23820,9,1,0.43096306920051575,0.9995380640029907
degerlendirme,16734,9,1,0.9928204417228699,0.9999889135360718
degerlendirme,19981,9,1,0.204213485121727,0.9999599456787109
degerlendirme,28946,9,1,0.9315894246101379,0.9999991655349731
degerlendirme,27288,9,1,0.9742607474327087,0.9999991655349731
degerlendirme,18041,9,1,0.041835151612758636,0.9999731779098511
degerlendirme,28673,9,1,0.00032142826239578426,0.7785894870758057
degerlendirme,15140,9,1,0.014977115206420422,0.9999735355377197
degerlendirme,19580,9,1,0.05776103213429451,0.8506404757499695
degerlendirme,27403,9,1,0.18211357295513153,1.0
degerlendirme,25090,9,1,0.710867702960968,0.9999994039535522
degerlendirme,24861,9,1,0.8314451575279236,0.9999979734420776
degerlendirme,25956,9,1,0.005957684479653835,0.9954328536987305
degerlendirme,23575,9,1,0.8507633209228516,0.9999895095825195
degerlendirme,22067,9,1,5.064959259470925e-05,0.2915589511394501
degerlendirme,26465,9,1,0.001452861470170319,0.9871593713760376
degerlendirme,29905,9,1,0.7706366181373596,0.9999973773956299
degerlendirme,16725,9,1,0.0063237776048481464,0.9983629584312439
degerlendirme,10654,9,0,0.003729072865098715,0.00021482689771801233
degerlendirme,10770,9,0,2.2315047317533754e-05,4.386901366615348e-07
degerlendirme,10628,9,0,2.4178627427318133e-05,0.0024766852147877216
degerlendirme,10302,9,0,3.065186717776669e-07,8.111511817787687e-08
degerlendirme,10681,9,0,0.0044767409563064575,1.2339421118667815e-05
degerlendirme,11093,9,0,0.00037022310425527394,8.401833895277377e-08
degerlendirme,9646,9,0,0.0008403702522628009,0.0792638435959816
degerlendirme,10169,9,0,5.619028229375544e-07,5.001696081308182e-06
degerlendirme,11263,9,0,1.1892336260643788e-05,7.805615314282477e-05
degerlendirme,10914,9,0,1.1889365850947797e-05,0.000526591029483825
degerlendirme,10961,9,0,0.05612136796116829,0.022197924554347992
degerlendirme,11121,9,0,2.9910938792454544e-07,0.0005622276803478599
degerlendirme,9264,9,0,0.0007200693944469094,0.0001574448251631111
degerlendirme,10436,9,0,4.899092346022371e-06,2.1264222596073523e-06
degerlendirme,10732,9,0,0.0008745138766244054,3.594326335587539e-05
degerlendirme,9303,9,0,1.7788986497180304e-06,0.0009416051907464862
degerlendirme,9197,9,0,0.014058860018849373,0.0003890771768055856
degerlendirme,11222,9,0,2.2725981807525386e-07,1.925818171599758e-09
degerlendirme,11020,9,0,0.0012252412270754576,0.0010004572104662657
degerlendirme,10779,9,0,5.1994738896610215e-05,1.2047577513385477e-07
degerlendirme,11065,9,0,2.3237737423187355e-06,9.780867458175635e-07
degerlendirme,10715,9,0,1.027216057991609e-06,2.877738722872891e-07
degerlendirme,11008,9,0,0.00019569297728594393,0.0005244288477115333
degerlendirme,10410,9,0,1.236534643567211e-07,3.041642230527941e-05
degerlendirme,9861,9,0,0.07208126038312912,0.0146517064422369
degerlendirme,10362,9,0,9.059931471711025e-07,5.044521955710479e-08
degerlendirme,9933,9,0,4.111764155823039e-06,5.6342150855925865e-06
degerlendirme,9419,9,0,1.641286871745251e-05,3.107078483388648e-10
degerlendirme,10193,9,0,0.004485828336328268,0.009835031814873219
degerlendirme,10965,9,0,2.8894842785121e-07,5.3609241149388254e-05
degerlendirme,9846,9,0,0.0023727593943476677,0.001255110721103847
degerlendirme,10161,9,0,1.05112064829882e-06,6.890261283842847e-05
degerlendirme,9279,9,0,0.29990801215171814,0.6325255036354065
degerlendirme,9352,9,0,0.003130585653707385,0.00192994752433151
degerlendirme,10333,9,0,4.31266707892064e-05,0.00018322028336115181
degerlendirme,11110,9,0,0.045857466757297516,0.002322001149877906
degerlendirme,10632,9,0,3.0566280884158914e-07,6.375474725928143e-08
degerlendirme,10478,9,0,0.0041174329817295074,0.0011520199477672577
degerlendirme,10366,9,0,0.00014716293662786484,0.0001309642248088494
degerlendirme,9950,9,0,6.471199594670907e-05,0.00015296161291189492
degerlendirme,10820,9,0,1.2044866082305816e-07,3.2500868201168487e-06
degerlendirme,11051,9,0,6.342405640680226e-07,7.243990740590789e-09
degerlendirme,11189,9,0,0.012230549938976765,3.1937358926370507e-06
degerlendirme,9804,9,0,5.226577215466932e-08,3.101202139532688e-08
degerlendirme,10077,9,0,0.0030460068956017494,5.358171151215174e-08
degerlendirme,9753,9,0,1.4280897175922291e-07,1.4318741705210414e-05
degerlendirme,10466,9,0,1.1131912287964951e-05,5.239998586148431e-07
degerlendirme,9920,9,0,1.8575667581899324e-07,1.3086828687391971e-07
degerlendirme,9465,9,0,1.3358236117255728e-07,0.00011722869385266677
degerlendirme,11224,9,0,2.5371243737026816e-06,2.974854851345299e-06
degerlendirme,9954,9,0,1.6905792676880083e-07,4.139479159448456e-08
degerlendirme,11265,9,0,2.595552075490559e-07,1.9048316701741896e-08
degerlendirme,10631,9,0,9.309862434747629e-06,1.2809309737349395e-05
degerlendirme,9574,9,0,0.0010698767146095634,0.0018878118135035038
degerlendirme,9302,9,0,0.0016783918254077435,1.54505960381357e-05
degerlendirme,9863,9,0,1.2354936984593223e-07,1.3745114983976237e-06
degerlendirme,9588,9,0,0.06808926910161972,0.01388427522033453
degerlendirme,9789,9,0,0.0004738753195852041,2.6150081211540055e-08
degerlendirme,9277,9,0,1.5897448975010775e-06,9.062120653879902e-08
degerlendirme,9598,9,0,0.016366375610232353,0.010326665826141834
degerlendirme,9536,9,0,0.029302064329385757,0.04784100875258446
degerlendirme,9356,9,0,0.009608803316950798,0.06575486063957214
degerlendirme,10345,9,0,4.7011823767206806e-07,7.998809451237321e-05
degerlendirme,9408,9,0,0.000193040439626202,2.0708036174710287e-07
degerlendirme,9268,9,0,2.3351635718427133e-06,0.010823910124599934
degerlendirme,9770,9,0,0.0011697780573740602,6.38976916889078e-06
degerlendirme,10946,9,0,5.387274981671908e-08,3.6999875874244026e-07
degerlendirme,9492,9,0,0.024356408044695854,0.002302732551470399
degerlendirme,10639,9,0,2.799473293180199e-07,3.3377506980514227e-08
degerlendirme,10849,9,0,0.001094068051315844,9.97774733946244e-08
degerlendirme,9842,9,0,4.143831944247722e-08,8.017055108666682e-08
degerlendirme,11036,9,0,0.10778951644897461,0.12427043169736862
degerlendirme,10349,9,0,0.0037950703408569098,7.168193860707106e-08
degerlendirme,10847,9,0,3.255829369663843e-06,4.3657822970999405e-05
degerlendirme,10268,9,0,6.47404840492527e-06,0.3887002170085907
degerlendirme,9401,9,0,3.6848314266535453e-07,2.8049269573671154e-08
degerlendirme,10667,9,0,0.11367367208003998,8.032313417061232e-06
degerlendirme,9422,9,0,0.0006613692385144532,1.4622681021592143e-07
degerlendirme,11258,9,0,4.832328954762488e-07,1.1219861335121095e-05
degerlendirme,9555,9,0,1.110763696487993e-05,0.00023273739498108625
degerlendirme,9458,9,0,1.669939956627786e-05,0.017070693895220757
degerlendirme,11266,9,0,1.0010713594965637e-05,4.9697440829277184e-08
degerlendirme,11259,9,0,0.009899979457259178,0.000497948145493865
degerlendirme,9238,9,0,0.0036452608183026314,0.00038310291711241007
degerlendirme,10285,9,0,0.005167885683476925,0.00013285949535202235
degerlendirme,9474,9,0,3.8346210203599185e-05,0.0003750678151845932
degerlendirme,9676,9,0,2.503315499780001e-06,1.6562873497605324e-05
degerlendirme,10525,9,0,0.003629317507147789,0.0028242573607712984
degerlendirme,10229,9,0,3.12668248625414e-07,2.48152559834125e-07
degerlendirme,11190,9,0,0.00020448974100872874,8.8927095021063e-08
degerlendirme,9457,9,0,5.868844255019212e-07,2.6305786377633922e-05
degerlendirme,10548,9,0,7.996256101705512e-08,4.133599684763567e-09
degerlendirme,10061,9,0,3.3297474146820605e-05,2.0619015828060583e-08
degerlendirme,9443,9,0,0.04565095156431198,0.1896980255842209
degerlendirme,11308,9,0,0.10578637570142746,0.8466176986694336
degerlendirme,9613,9,0,0.002978873671963811,1.633633473829832e-05
degerlendirme,9364,9,0,0.00500704487785697,0.0016650976613163948
degerlendirme,10605,9,0,3.567396902326436e-07,7.043988443911076e-05
degerlendirme,10878,9,0,0.05615754425525665,8.584660827182233e-05
degerlendirme,10624,9,0,0.0020422067027539015,1.4669498341390863e-05
degerlendirme,9723,9,0,1.188844407806755e-06,1.1783239983742533e-07
degerlendirme,10536,9,0,5.953958748250443e-07,2.4627402694932243e-07
degerlendirme,10232,9,0,0.0006214117747731507,2.5479253963567317e-05
degerlendirme,9466,9,0,0.0001181838451884687,0.0013188826851546764
degerlendirme,9722,9,0,0.10240744054317474,0.09301145374774933
degerlendirme,10146,9,0,5.826800730801551e-08,2.500430973384482e-09
degerlendirme,11099,9,0,3.4052980026899604e-06,0.0029227633494883776
degerlendirme,10582,9,0,3.16681393996987e-07,3.5723671317100525e-05
degerlendirme,10845,9,0,5.8686686621456374e-09,1.2124826298531843e-07
degerlendirme,10633,9,0,1.552127855575236e-06,4.531012109509902e-06
degerlendirme,10394,9,0,3.357283958393964e-06,5.916132067795843e-06
degerlendirme,9500,9,0,3.412790761103679e-07,3.990558070654515e-07
degerlendirme,9875,9,0,1.2190612608264928e-07,5.530017332944226e-09
degerlendirme,11137,9,0,0.00028310439665801823,2.3656188204768114e-05
degerlendirme,11156,9,0,1.3055032468400896e-06,0.00010414786083856598
degerlendirme,11298,9,0,0.018764156848192215,0.0014395966427400708
degerlendirme,10368,9,0,0.0749562680721283,5.300550128595205e-06
degerlendirme,11159,9,0,3.305194331915118e-05,0.005973193794488907
degerlendirme,10824,9,0,1.6455278739613277e-07,1.4320066838990897e-05
degerlendirme,11317,9,0,4.1251714719692245e-05,6.264893454499543e-05
degerlendirme,10651,9,0,0.00016458153550047427,5.7693828239280265e-06
degerlendirme,9932,9,0,0.00020717608276754618,1.0215537713520462e-06
degerlendirme,9235,9,0,0.00021828178432770073,0.0062164803966879845
degerlendirme,9712,9,0,1.0359133739257231e-05,2.259556822536979e-06
degerlendirme,11055,9,0,1.3833155207976233e-06,8.398348683158474e-10
degerlendirme,10591,9,0,0.0001366168726235628,2.1768173610325903e-05
degerlendirme,11324,9,0,1.825664185162168e-06,2.1562913676831386e-09
degerlendirme,9923,9,0,2.270859658892732e-05,1.6460082406410947e-05
degerlendirme,10041,9,0,5.672768921272109e-08,1.1018445547961164e-05
degerlendirme,9379,9,0,0.00019971615984104574,7.091860965147134e-08
degerlendirme,9336,9,0,0.0003092271217610687,1.7440324882045388e-06
degerlendirme,11056,9,0,7.251332135638222e-05,0.00028775579994544387
degerlendirme,10221,9,0,5.385477308550435e-08,4.021937638754025e-05
degerlendirme,9475,9,0,0.00771250668913126,0.0002739258052315563
degerlendirme,9986,9,0,0.02303927391767502,0.08876002579927444
degerlendirme,11131,9,0,1.5480110278076609e-06,7.705743314545543e-07
degerlendirme,10571,9,0,7.310416663131036e-07,1.1365706598098768e-07
degerlendirme,9687,9,0,0.003555445233359933,4.640371480491012e-05
degerlendirme,9647,9,0,7.026130333542824e-05,0.34466445446014404
degerlendirme,11058,9,0,1.330034933744173e-06,5.332970886229305e-06
degerlendirme,9296,9,0,1.1029439974663546e-06,0.00033653643913567066
degerlendirme,10712,9,0,0.5022570490837097,0.00012678683560807258
degerlendirme,10682,9,0,3.530647518346086e-06,4.4625012378674e-06
degerlendirme,9695,9,0,0.0024453725200146437,0.5680755972862244
degerlendirme,10913,9,0,1.060626618709648e-05,0.00024846807355061173
degerlendirme,10807,9,0,1.843908989940246e-06,4.7394195235028747e-07
degerlendirme,9219,9,0,0.00041343425982631743,0.0045098974369466305
degerlendirme,11154,9,0,1.1597106919225553e-07,4.4557931687450036e-05
degerlendirme,10490,9,0,0.0027963104657828808,0.30630674958229065
degerlendirme,10197,9,0,0.011251825839281082,0.808251142501831
degerlendirme,23453,15,1,0.9927754402160645,0.9999853372573853
degerlendirme,15912,15,1,0.39827850461006165,0.9978113770484924
degerlendirme,21437,15,1,0.5382544994354248,0.9999871253967285
degerlendirme,21985,15,1,0.9462921023368835,1.0
degerlendirme,22601,15,1,0.11853848397731781,0.9999375343322754
degerlendirme,15423,15,1,0.3551401197910309,0.9998440742492676
degerlendirme,28888,15,1,0.5118898749351501,0.9998517036437988
degerlendirme,23713,15,1,0.912701427936554,0.9999977350234985
degerlendirme,17240,15,1,0.7408283948898315,0.9999045133590698
degerlendirme,21916,15,1,0.9977222084999084,1.0
degerlendirme,20956,15,1,0.49136608839035034,0.9996942281723022
degerlendirme,20451,15,1,0.9954873919487,0.9999637603759766
degerlendirme,16266,15,1,0.9366316795349121,1.0
degerlendirme,25442,15,1,0.9899084568023682,0.999998927116394
degerlendirme,21880,15,1,0.9467280507087708,0.9999994039535522
degerlendirme,27229,15,1,0.8866667747497559,0.9590312242507935
degerlendirme,26448,15,1,0.9954549074172974,0.9999996423721313
degerlendirme,22128,15,1,0.015391831286251545,0.9966188669204712
degerlendirme,26994,15,1,0.14825297892093658,0.9999947547912598
degerlendirme,29277,15,1,0.9109015464782715,0.9999973773956299
degerlendirme,26545,15,1,0.9971235394477844,1.0
degerlendirme,27108,15,1,0.21729916334152222,0.6707435846328735
degerlendirme,20601,15,1,0.9985679388046265,0.999998927116394
degerlendirme,22729,15,1,0.979454517364502,0.9999929666519165
degerlendirme,25305,15,1,0.847220778465271,0.9999412298202515
degerlendirme,21972,15,1,0.011941041797399521,0.9821348190307617
degerlendirme,28011,15,1,0.7682550549507141,0.9999477863311768
degerlendirme,28957,15,1,0.06465481221675873,0.9852666854858398
degerlendirme,28174,15,1,0.9652009606361389,0.999996542930603
degerlendirme,20206,15,1,0.23996268212795258,0.9999384880065918
degerlendirme,25306,15,1,0.9589899182319641,0.999985933303833
degerlendirme,27924,15,1,0.8182293772697449,0.9986365437507629
degerlendirme,18613,15,1,0.16088466346263885,0.9999967813491821
degerlendirme,26750,15,1,0.02244448848068714,0.9617905020713806
degerlendirme,22261,15,1,0.9769871234893799,0.9999992847442627
degerlendirme,28528,15,1,0.284870445728302,0.9993250370025635
degerlendirme,15869,15,1,0.0516723170876503,0.9988678693771362
degerlendirme,16622,15,1,0.384103387594223,0.999993085861206
degerlendirme,19868,15,1,0.003993945196270943,0.876350998878479
degerlendirme,15613,15,1,0.908008873462677,0.999980092048645
degerlendirme,21873,15,1,0.8125489354133606,0.9999699592590332
degerlendirme,28746,15,1,0.5845840573310852,0.7710148096084595
degerlendirme,15565,15,1,0.6708160638809204,0.9990683197975159
degerlendirme,21150,15,1,0.8951789140701294,0.999995231628418
degerlendirme,25343,15,1,0.926421046257019,0.9999549388885498
degerlendirme,18537,15,1,0.9293821454048157,0.9979409575462341
degerlendirme,28672,15,1,0.07506594806909561,0.7636647820472717
degerlendirme,23655,15,1,0.6852940320968628,0.999879002571106
degerlendirme,15276,15,1,0.9070050716400146,0.999811589717865
degerlendirme,29151,15,1,0.004062565974891186,0.997917115688324
degerlendirme,28054,15,1,0.14173811674118042,0.982362687587738
degerlendirme,22145,15,1,0.989551842212677,0.9999997615814209
degerlendirme,29046,15,1,0.8520947098731995,0.9597410559654236
degerlendirme,18166,15,1,0.1910599321126938,0.9999967813491821
degerlendirme,16203,15,1,0.9360278844833374,0.9999884366989136
degerlendirme,18627,15,1,0.0004895749152638018,0.7494226098060608
degerlendirme,15229,15,1,0.5121417045593262,0.9999312162399292
degerlendirme,26764,15,1,0.9438253045082092,0.9998879432678223
degerlendirme,18482,15,1,0.9998340606689453,1.0
degerlendirme,24450,15,1,0.6757016181945801,0.9966975450515747
degerlendirme,24636,15,1,0.9604663252830505,0.9999998807907104
degerlendirme,15643,15,1,0.7564808130264282,0.9999984502792358
degerlendirme,22689,15,1,0.8279890418052673,0.9998328685760498
degerlendirme,16210,15,1,0.8916477560997009,0.999998927116394
degerlendirme,29808,15,1,0.9150825142860413,0.992641270160675
degerlendirme,15207,15,1,0.014703245833516121,0.9999567270278931
degerlendirme,18572,15,1,0.012557531706988811,0.9997459053993225
degerlendirme,24305,15,1,0.9360403418540955,0.9999966621398926
degerlendirme,20715,15,1,0.9384623169898987,0.999996542930603
degerlendirme,16156,15,1,0.954838216304779,0.9999735355377197
degerlendirme,21717,15,1,0.9946771860122681,0.9999998807907104
degerlendirme,26046,15,1,0.3461950123310089,0.9983781576156616
degerlendirme,22798,15,1,0.4546239376068115,0.9999593496322632
degerlendirme,16182,15,1,0.8932105302810669,0.8081260919570923
degerlendirme,20173,15,1,0.8836719989776611,0.9999094009399414
degerlendirme,22834,15,1,0.9945988655090332,0.9999997615814209
degerlendirme,17797,15,1,4.439689746504882e-06,0.03694940358400345
degerlendirme,15956,15,1,0.00047003114013932645,0.8449991941452026
degerlendirme,16521,15,1,0.06419786065816879,0.999858021736145
degerlendirme,23487,15,1,0.9075055122375488,0.9940043091773987
degerlendirme,22539,15,1,0.5839541554450989,0.9999557733535767
degerlendirme,17477,15,1,0.9260231852531433,0.9999971389770508
degerlendirme,29959,15,1,0.508212685585022,0.9999178647994995
degerlendirme,21897,15,1,0.8099673390388489,0.9999830722808838
degerlendirme,17063,15,1,0.10974238812923431,0.9996852874755859
degerlendirme,24499,15,1,0.6776281595230103,0.9999924898147583
degerlendirme,15550,15,1,0.8551994562149048,0.999995231628418
degerlendirme,28590,15,1,0.1462097316980362,0.9995551705360413
degerlendirme,16276,15,1,0.7217532396316528,0.9988858103752136
degerlendirme,16223,15,1,0.5839904546737671,0.9986687898635864
degerlendirme,22309,15,1,0.9830649495124817,0.9999997615814209
degerlendirme,23792,15,1,0.9693579077720642,0.9999996423721313
degerlendirme,28634,15,1,0.9757686853408813,1.0
degerlendirme,29337,15,1,0.0031903290655463934,0.8786848187446594
degerlendirme,20348,15,1,0.9986541271209717,0.9999996423721313
degerlendirme,17976,15,1,0.4134059548377991,0.9991317391395569
degerlendirme,15792,15,1,0.6915740370750427,0.9999982118606567
degerlendirme,15233,15,1,0.3551523685455322,0.9991818070411682
degerlendirme,18951,15,1,0.42299991846084595,0.9999071359634399
degerlendirme,17621,15,1,0.6660628914833069,0.9999666213989258
degerlendirme,22010,15,1,0.7120498418807983,0.9975830316543579
degerlendirme,15837,15,1,6.02333529968746e-05,0.9706239700317383
degerlendirme,15854,15,1,0.7784883975982666,0.999916672706604
degerlendirme,27292,15,1,0.10346824675798416,0.9543886780738831
degerlendirme,24092,15,1,0.6410357356071472,0.9999747276306152
degerlendirme,19031,15,1,0.6985639929771423,0.9998618364334106
degerlendirme,27041,15,1,0.9822867512702942,0.9999998807907104
degerlendirme,26766,15,1,0.24094770848751068,0.9999948740005493
degerlendirme,18815,15,1,0.927452564239502,0.9999990463256836
degerlendirme,15750,15,1,0.9702697992324829,0.9999983310699463
degerlendirme,21893,15,1,1.399257257617137e-06,0.07393795251846313
degerlendirme,18534,15,1,0.9272733330726624,0.9999971389770508
degerlendirme,15005,15,1,0.6975361108779907,0.9999969005584717
degerlendirme,28696,15,1,0.5918010473251343,0.9423856139183044
degerlendirme,28005,15,1,0.9295039772987366,0.9997420907020569
degerlendirme,23964,15,1,0.06141601502895355,0.9999467134475708
degerlendirme,28790,15,1,0.35056573152542114,0.999906063079834
degerlendirme,24287,15,1,0.9792449474334717,0.9999991655349731
degerlendirme,20737,15,1,0.969810962677002,0.9999984502792358
degerlendirme,29941,15,1,0.027086786925792694,0.9999221563339233
degerlendirme,24685,15,1,0.0502498522400856,0.9983294606208801
degerlendirme,24196,15,1,0.8210338354110718,0.9999969005584717
degerlendirme,19829,15,1,0.5557786822319031,0.9999997615814209
degerlendirme,16391,15,1,0.9995940327644348,0.9995974898338318
degerlendirme,24661,15,1,0.9749473929405212,0.9998130202293396
degerlendirme,15168,15,1,0.09736740589141846,0.07478971034288406
degerlendirme,17777,15,1,0.9708154797554016,0.9999696016311646
degerlendirme,27020,15,1,0.9536192417144775,0.9998146891593933
degerlendirme,15070,15,1,0.9984614849090576,0.9999938011169434
degerlendirme,15393,15,1,0.9581880569458008,0.9998051524162292
degerlendirme,26967,15,1,0.79835045337677,0.9997511506080627
degerlendirme,16393,15,1,0.9106164574623108,0.9996434450149536
degerlendirme,16404,15,1,0.055789925158023834,0.9857085943222046
degerlendirme,17034,15,1,0.9850912690162659,0.9992761015892029
degerlendirme,21130,15,1,0.1137060597538948,0.9995236396789551
degerlendirme,29793,15,1,0.22463005781173706,0.999957799911499
degerlendirme,26333,15,1,0.9941666126251221,0.999997615814209
degerlendirme,27084,15,1,0.949253261089325,1.0
degerlendirme,21211,15,1,0.8193115592002869,0.9998906850814819
degerlendirme,16007,15,1,0.8325632214546204,0.9999531507492065
degerlendirme,23842,15,1,0.9594876766204834,0.9999998807907104
degerlendirme,24312,15,1,0.6621614098548889,0.016195759177207947
degerlendirme,23066,15,1,0.9215496182441711,0.9999997615814209
degerlendirme,17144,15,1,0.6824803352355957,0.999993085861206
degerlendirme,29401,15,1,0.5552686452865601,0.99997878074646
degerlendirme,23354,15,1,0.0007759848376736045,0.33135759830474854
degerlendirme,28071,15,1,0.4321126341819763,0.9999822378158569
degerlendirme,20258,15,1,0.8436349034309387,0.9999971389770508
degerlendirme,21411,15,1,0.9579238295555115,0.999996542930603
degerlendirme,19184,15,1,0.8411254286766052,0.9999274015426636
degerlendirme,188,15,0,0.003114284249022603,2.8299799836872808e-08
degerlendirme,809,15,0,0.07503417134284973,0.0005715493462048471
degerlendirme,1584,15,0,0.033896006643772125,1.2058432730555069e-05
degerlendirme,1090,15,0,8.21085961888457e-07,1.8200698832515627e-06
degerlendirme,674,15,0,9.102271292249497e-07,2.0671366655733436e-05
degerlendirme,535,15,0,2.2485006923034234e-07,1.3637720712722512e-06
degerlendirme,1017,15,0,6.028998456031331e-08,1.3468416000250727e-06
degerlendirme,1763,15,0,0.17456406354904175,0.0025495479349046946
degerlendirme,1113,15,0,0.029019976034760475,0.02881692908704281
degerlendirme,1936,15,0,0.00041329264058731496,3.2505928504455994e-10
degerlendirme,1025,15,0,0.028308721259236336,0.013350618071854115
degerlendirme,1782,15,0,2.035683479562067e-07,4.226118335282081e-07
degerlendirme,1349,15,0,0.00012791667541023344,4.350479798631568e-07
degerlendirme,290,15,0,3.452957173522009e-07,0.33155524730682373
degerlendirme,298,15,0,0.0029890562873333693,0.00019722072465810925
degerlendirme,2216,15,0,0.0055759442038834095,1.7490489057081504e-08
degerlendirme,694,15,0,0.00015705017722211778,4.044328761665383e-06
degerlendirme,1010,15,0,1.849006821430521e-06,7.553986961283954e-06
degerlendirme,259,15,0,0.07716730982065201,0.01785084418952465
degerlendirme,1314,15,0,0.0001795534772099927,0.000925922766327858
degerlendirme,426,15,0,0.21934492886066437,0.00355782313272357
degerlendirme,719,15,0,4.2709930312412325e-06,1.7825633449319866e-06
degerlendirme,1830,15,0,9.272245904412557e-08,1.4938814274501055e-07
degerlendirme,930,15,0,0.8657553195953369,0.9966198205947876
degerlendirme,29,15,0,2.7358488296158612e-05,7.302317499124911e-06
degerlendirme,1281,15,0,0.0037814623210579157,5.834034482177231e-07
degerlendirme,1405,15,0,1.5468451692868257e-06,2.995121519688837e-07
degerlendirme,990,15,0,0.016430296003818512,3.4254375350428745e-05
degerlendirme,2076,15,0,1.2481851854317938e-06,6.491361273219809e-05
degerlendirme,2021,15,0,6.0835482145193964e-06,4.256790998624638e-05
degerlendirme,100,15,0,3.733562334673479e-05,2.5965570671360183e-07
degerlendirme,367,15,0,1.4143099633656675e-06,5.788942871731706e-06
degerlendirme,695,15,0,0.00016705751477275044,2.689640677999705e-05
degerlendirme,254,15,0,8.822605195746291e-06,2.2018407435098197e-06
degerlendirme,893,15,0,6.252767889236566e-06,2.8620752345887013e-07
degerlendirme,1690,15,0,0.03611524775624275,0.007530906703323126
degerlendirme,1797,15,0,0.01589059829711914,5.520607373910025e-05
degerlendirme,1550,15,0,4.385464853839949e-05,0.0013026498490944505
degerlendirme,2002,15,0,0.00022329433704726398,3.749449817291861e-08
degerlendirme,1951,15,0,0.09075580537319183,0.02560426853597164
degerlendirme,1736,15,0,0.0038245143368840218,0.0002617035643197596
degerlendirme,2106,15,0,9.293105904362164e-06,1.821370716470483e-07
degerlendirme,1615,15,0,8.178138159564696e-06,1.583066300270275e-08
degerlendirme,179,15,0,1.8903580212281668e-06,0.0005964668816886842
degerlendirme,582,15,0,0.00032207363983616233,0.0012094853445887566
degerlendirme,1111,15,0,0.03093038685619831,0.006438470911234617
degerlendirme,56,15,0,1.4527661733154673e-05,2.3229972612170968e-07
degerlendirme,282,15,0,0.00016991306620184332,0.00023737260198686272
degerlendirme,457,15,0,7.22802578820847e-05,7.758623723930214e-06
degerlendirme,1681,15,0,2.8615824703592807e-05,3.4387443292871467e-07
degerlendirme,1394,15,0,1.9719875865575887e-07,1.6929414536903664e-09
degerlendirme,1151,15,0,1.0159120655828247e-08,2.5441982870688662e-05
degerlendirme,1614,15,0,7.298309583347873e-07,4.050851657666499e-06
degerlendirme,903,15,0,0.0006238647038117051,1.1486442019759124e-07
degerlendirme,1512,15,0,0.14811481535434723,0.06755571812391281
degerlendirme,1193,15,0,7.709564329161367e-07,5.001309546059929e-06
degerlendirme,1538,15,0,2.403675807727268e-06,0.011108668521046638
degerlendirme,1506,15,0,2.733261680987198e-05,4.94822597829625e-06
degerlendirme,354,15,0,1.8648136119736591e-06,1.9905466615455225e-05
degerlendirme,134,15,0,6.144383223727345e-05,9.169102976880339e-11
degerlendirme,1222,15,0,0.0007100827060639858,3.624340388341807e-05
degerlendirme,402,15,0,5.4792730225017294e-05,7.09558207745431e-08
degerlendirme,96,15,0,0.01700744777917862,0.007828038185834885
degerlendirme,817,15,0,0.005883859470486641,6.678663794446038e-06
degerlendirme,1427,15,0,0.00013043939543422312,6.488007784355432e-07
degerlendirme,1023,15,0,0.03187359496951103,3.179947270837147e-06
degerlendirme,251,15,0,4.622484539140714e-06,1.3428167221718468e-05
degerlendirme,929,15,0,0.00256209634244442,0.0002571005607023835
degerlendirme,1138,15,0,1.378440401822445e-06,2.788386552765587e-07
degerlendirme,1421,15,0,0.0007848184905014932,2.934305666713044e-05
degerlendirme,941,15,0,0.005252028349786997,1.2705690943803916e-09
degerlendirme,715,15,0,0.002099442295730114,0.002066472778096795
degerlendirme,1490,15,0,2.979055352625437e-05,7.631377229699865e-06
degerlendirme,650,15,0,8.039080512389774e-07,2.231710141131771e-06
degerlendirme,2220,15,0,0.11028678715229034,9.903630598273594e-06
degerlendirme,544,15,0,0.03466673940420151,0.0068139792419970036
degerlendirme,1413,15,0,5.24145616509486e-06,9.192516472467105e-07
degerlendirme,1973,15,0,0.0938587561249733,4.5384322788777354e-07
degerlendirme,2003,15,0,6.732572364853695e-05,2.291189957759343e-05
degerlendirme,819,15,0,3.5167586247553118e-06,2.408544605714269e-05
degerlendirme,2155,15,0,0.004330278839915991,0.014733776450157166
degerlendirme,1546,15,0,0.0037075344007462263,6.485008441359241e-08
degerlendirme,2137,15,0,0.0014157958794385195,6.941087917766708e-07
degerlendirme,741,15,0,0.0004409882239997387,0.0018868137849494815
degerlendirme,2187,15,0,0.0315772108733654,0.008570574223995209
degerlendirme,767,15,0,4.817862281925045e-05,2.519120556598864e-08
degerlendirme,196,15,0,0.0010158515069633722,0.00011027889559045434
degerlendirme,1871,15,0,0.003609758336097002,2.3590506259552058e-07
degerlendirme,1360,15,0,0.00024535894044674933,0.0684632956981659
degerlendirme,845,15,0,1.882272329112311e-07,3.0584541566014423e-09
